0425=16,01,19,22,23,07,10,20,11,12,13,18,09,15,24
0426=06,15,16,24,19,11,25,03,05,10,04,18,02,22,08
0427=04,09,07,24,03,11,16,01,10,21,06,22,19,05,12
0428=13,17,04,14,01,20,18,24,23,11,22,15,19,03,21
0429=16,07,23,03,05,13,02,12,25,14,19,04,06,17,08
0430=05,14,02,20,15,07,25,13,22,06,04,23,09,11,03
0431=24,03,18,05,12,21,13,09,15,20,22,11,01,23,02
0432=10,15,13,06,21,12,02,17,07,20,03,23,04,19,24
0433=14,15,19,07,09,08,24,21,23,03,01,05,02,25,22
0434=21,12,03,15,17,11,13,16,04,09,23,06,25,24,18
0435=14,16,25,11,24,15,01,10,17,21,18,05,04,13,03
0436=20,03,15,25,07,23,04,06,21,19,13,10,14,18,22
0437=12,20,05,21,01,08,19,04,11,23,06,17,10,16,02
0438=21,18,07,23,13,08,09,01,15,17,11,24,22,25,04
0439=09,25,02,21,10,03,11,05,14,24,23,17,19,12,15
0440=12,01,14,19,03,13,15,21,05,22,25,24,16,08,09
0441=11,25,13,02,20,01,09,07,10,14,04,08,03,23,24
0442=22,06,12,23,08,05,18,25,14,15,17,24,09,13,07
0443=23,05,12,07,18,03,16,10,17,11,19,22,21,01,02
0444=02,07,22,18,19,20,25,03,21,01,15,06,10,14,24
0445=01,15,10,02,04,12,07,20,18,21,13,16,09,11,19
0446=01,08,04,15,06,11,14,16,24,05,19,21,10,23,02
0447=18,16,25,21,24,08,22,17,05,12,01,02,19,10,20
0448=10,17,20,05,12,23,01,06,15,13,24,03,14,09,11
0449=17,01,10,03,04,08,19,18,11,02,22,24,09,25,16
0450=24,22,11,14,05,09,16,07,04,21,23,18,17,25,06
0451=18,05,14,09,24,23,08,19,15,06,01,22,17,03,25
0452=18,14,20,09,17,24,12,19,25,10,11,01,06,08,07
0453=03,24,14,04,01,19,09,02,06,25,15,11,20,21,17
0454=12,06,04,24,20,17,22,19,25,03,13,11,15,07,14
0455=07,12,18,21,19,11,01,06,04,03,23,14,05,08,25
0456=23,12,14,04,11,24,25,09,13,17,03,10,01,18,21
0457=15,19,25,04,21,13,23,22,14,16,11,18,05,01,20
0458=22,06,13,09,04,20,03,15,08,05,02,07,18,16,11
0459=11,17,10,19,23,02,14,15,01,20,04,21,03,07,12
0460=04,09,10,01,19,15,23,11,22,17,16,12,14,06,03
0461=11,19,04,24,06,12,23,08,15,17,05,07,14,13,03
0462=18,03,07,23,17,24,21,01,08,14,05,22,16,02,12
0463=22,19,02,09,18,23,25,20,11,03,06,13,07,17,14
0464=05,25,17,02,08,21,01,23,22,16,24,19,20,10,11
0465=07,10,01,22,09,18,06,25,11,03,21,02,19,13,04
0466=06,12,17,08,20,14,10,19,25,02,22,11,07,18,21
0467=07,10,02,13,25,04,22,15,21,24,14,06,18,17,05
0468=15,09,18,17,05,13,02,06,10,21,25,03,24,22,12
0469=06,25,05,23,13,14,19,02,22,18,11,10,07,01,08
0470=20,06,07,18,22,23,13,05,15,04,01,08,03,11,10
0471=04,25,20,12,24,16,13,15,11,06,09,03,10,14,02
0472=13,06,11,02,12,01,14,07,20,08,04,17,18,15,05
0473=08,25,05,07,15,01,06,17,23,09,11,22,12,19,02
0474=03,11,10,23,16,17,21,15,12,02,05,09,01,18,24
0475=04,09,02,20,23,03,21,11,06,05,14,13,25,10,17
0476=06,01,13,05,10,07,24,17,09,19,16,15,14,25,11
0477=08,16,07,14,04,24,02,20,06,23,18,11,25,12,10
0478=11,02,22,09,10,13,24,23,07,12,05,16,25,03,18
0479=18,15,13,23,24,03,05,22,19,02,11,08,16,14,25
0480=22,07,06,24,11,08,09,12,04,25,19,18,05,17,15
0481=05,13,17,15,24,22,21,12,10,03,14,09,01,07,20
0482=25,17,15,02,21,08,10,09,22,12,06,23,07,19,16
0483=22,05,01,07,21,06,24,17,18,04,09,14,11,12,23
0484=08,04,16,20,23,14,06,13,01,11,09,17,21,10,25
0485=25,17,22,07,06,18,24,20,03,21,16,02,11,05,04
0486=04,15,13,20,19,02,22,09,07,05,11,03,18,01,21
0487=08,07,05,17,06,24,15,14,18,21,04,09,10,22,19
0488=08,07,05,13,24,14,06,20,17,15,25,22,18,12,11
0489=23,12,17,10,11,01,05,21,18,22,25,02,14,07,19
0490=10,21,12,23,17,05,13,16,14,08,22,06,18,03,11
0491=01,23,13,02,16,11,03,07,25,24,09,21,22,12,20
0492=15,03,11,01,12,08,24,06,02,04,14,21,19,25,18
0493=22,13,25,15,17,12,01,05,14,18,07,04,21,10,08
0494=12,04,07,03,20,13,05,18,08,19,16,15,21,22,02
0495=01,09,24,03,07,06,13,11,08,25,17,22,04,15,19
0496=19,11,21,22,17,14,05,16,07,09,24,13,15,04,03
0497=02,16,04,05,25,17,11,09,03,08,12,14,01,23,19
0498=11,14,20,05,16,02,23,13,22,04,15,01,06,25,18
0499=19,07,03,02,25,12,24,10,01,11,20,15,17,04,21
0500=25,16,02,05,13,21,23,08,18,06,14,03,10,20,09
0501=18,03,25,17,21,23,02,12,19,04,15,09,24,06,01
0502=23,02,10,05,19,13,04,03,16,01,06,08,24,11,18
0503=01,02,14,12,03,17,05,07,20,25,11,15,21,24,04
0504=16,15,20,10,17,13,18,14,09,21,12,19,01,23,06
0505=03,06,19,24,16,21,17,15,22,07,18,11,20,04,09
0506=21,20,19,04,11,09,15,12,06,16,24,17,22,05,13
0507=08,24,09,11,03,20,21,01,06,10,23,05,02,12,25
0508=14,15,19,08,05,02,07,09,03,25,06,16,24,18,23
0509=20,11,17,01,03,24,15,09,25,05,12,06,19,16,22
0510=23,03,21,04,20,07,06,13,25,01,22,10,11,12,02
0511=24,13,11,17,25,05,12,19,01,21,18,14,10,07,02
0512=09,02,12,15,16,05,24,06,21,07,01,04,10,08,13
0513=15,20,18,17,22,02,23,03,01,09,10,13,25,11,06
0514=01,07,24,25,08,11,22,17,09,12,15,05,06,18,21
0515=11,18,14,05,03,17,07,20,25,09,10,02,13,24,12
0516=08,07,23,11,21,04,20,06,18,05,14,24,12,02,13
0517=09,21,07,23,12,17,11,03,13,22,08,01,04,06,05
0518=19,13,11,20,14,17,24,10,05,16,12,06,04,07,22
0519=23,09,17,19,24,16,03,12,15,11,07,25,13,02,21
0520=15,12,24,10,14,04,18,06,05,22,20,09,02,23,19
0521=19,09,05,17,12,11,02,10,06,23,04,20,13,01,03
0522=16,25,11,06,19,22,23,04,02,21,07,09,17,18,24
0523=02,19,11,13,04,08,16,25,24,17,12,05,09,10,18
0524=03,11,07,22,05,02,17,23,20,24,12,06,14,10,21
0525=04,09,03,25,15,21,17,16,20,22,18,06,10,13,11
0526=04,08,24,12,07,10,01,15,02,25,09,11,16,19,14
0527=11,05,14,02,06,09,22,23,12,19,15,24,01,16,17
0528=06,23,10,04,12,15,07,24,11,25,02,19,03,21,08
0529=23,16,25,07,19,05,18,03,20,17,22,11,06,02,12
0530=11,16,10,03,08,23,14,09,18,04,07,06,12,21,22
0531=14,03,12,21,01,15,23,25,22,07,16,17,10,13,02
0532=24,07,02,09,15,06,16,05,19,12,01,11,22,04,13
0533=20,10,08,24,25,18,13,16,09,01,11,17,02,03,14
0534=03,24,02,22,05,18,07,01,19,08,12,21,11,13,15
0535=01,25,13,04,05,24,23,11,15,19,21,16,09,06,17
0536=03,19,16,04,20,11,17,09,15,22,23,05,25,24,07
0537=10,18,06,24,11,17,22,23,15,04,02,09,14,01,20
0538=12,16,06,18,10,24,19,20,13,17,11,25,21,05,02
0539=12,04,05,16,06,14,02,13,08,01,21,09,15,23,19
0540=13,11,12,07,18,16,09,22,15,24,19,20,02,06,08
0541=09,03,20,17,19,10,22,06,04,13,25,14,05,24,15
0542=18,13,08,02,04,17,22,10,24,05,09,16,01,03,20
0543=07,20,15,01,13,17,25,24,14,16,22,11,08,10,05
0544=18,19,09,21,05,08,07,04,02,14,15,13,11,24,23
0545=18,24,01,23,13,12,11,05,25,07,06,14,15,17,03
0546=05,17,10,04,09,13,03,19,18,12,21,08,11,02,23
0547=25,14,09,10,06,05,17,20,04,01,02,12,24,19,16
0548=20,23,06,13,09,14,03,04,01,02,07,25,05,08,17
0549=22,10,20,14,13,09,07,03,04,15,17,16,21,23,11
0550=16,22,14,13,11,01,09,21,17,06,10,05,18,20,07
0551=10,12,20,19,13,18,24,16,21,14,08,22,03,07,17
0552=01,24,22,04,08,13,17,20,06,10,25,12,03,05,23
0553=10,23,21,07,14,15,17,08,12,04,05,24,13,18,09
0554=13,03,22,04,25,20,19,06,09,24,21,17,02,14,01
0555=07,24,16,01,02,17,14,08,10,20,12,06,09,23,18
0556=08,11,18,20,25,01,04,09,22,23,14,13,16,17,24
0557=07,18,12,09,08,21,14,05,17,15,23,10,20,19,01
0558=14,07,25,05,24,04,20,17,21,03,18,22,12,10,01
0559=19,14,16,01,07,11,05,10,21,23,02,20,22,13,09
0560=01,04,18,21,23,25,12,24,10,19,09,20,02,14,17
0561=07,12,15,06,02,03,17,09,11,21,10,20,04,13,18
0562=03,22,16,08,13,14,24,05,18,21,20,01,07,19,02
0563=06,20,12,03,01,04,23,05,09,19,07,22,16,24,11
0564=09,19,03,14,24,12,15,21,17,23,07,04,01,20,02
0565=24,06,07,12,21,01,09,17,18,04,20,15,19,10,23
0566=05,20,16,04,01,09,07,17,03,14,15,21,11,19,10
0567=01,14,10,05,15,09,25,12,13,02,07,17,24,21,08
0568=15,16,04,09,13,06,01,20,05,18,17,07,08,21,02
0569=19,25,07,06,18,17,12,16,13,01,02,08,22,24,20
0570=20,10,18,21,14,05,02,01,15,12,22,23,04,19,03
0571=25,03,11,15,05,24,12,06,19,04,20,18,07,16,21
0572=21,05,15,13,16,09,22,10,19,14,06,17,08,02,24
0573=11,24,22,02,20,10,14,01,07,03,12,23,18,25,16
0574=06,19,20,16,18,25,14,12,22,01,21,11,13,23,05
0575=15,21,03,16,13,05,08,24,09,22,19,12,17,10,18
0576=15,21,25,06,12,10,08,13,18,16,19,17,09,23,11
0577=08,16,15,04,03,02,22,10,19,01,23,05,21,18,12
0578=10,08,21,19,22,06,16,04,23,07,15,12,01,14,13
0579=06,07,14,24,17,20,19,13,10,01,08,21,03,05,12
0580=06,21,13,12,08,07,16,10,09,25,01,04,17,14,24
0581=11,19,04,09,18,23,13,21,02,25,14,06,12,17,15
0582=12,08,18,17,25,23,03,10,07,19,21,09,15,13,11
0583=11,04,07,17,14,19,18,01,09,23,03,16,21,24,08
0584=07,21,23,14,06,10,02,05,11,19,22,20,08,03,15
0585=01,08,13,17,14,15,20,16,18,24,09,23,07,05,10
0586=25,07,12,04,24,18,11,17,06,03,19,22,08,16,02
0587=01,05,13,21,20,19,07,18,23,11,17,10,09,04,12
0588=25,17,04,14,05,11,18,19,23,12,24,01,07,13,20
0589=04,25,21,23,13,06,12,09,10,03,02,24,08,22,20
0590=09,20,15,06,16,19,11,03,01,13,10,21,04,18,14
0591=20,07,02,16,14,11,08,21,17,19,01,10,23,04,15
0592=19,16,18,22,20,05,08,17,01,09,03,14,15,06,10
0593=23,24,15,14,06,10,11,25,13,03,04,05,01,09,20
0594=11,02,23,18,25,20,07,14,13,16,09,06,15,03,10
0595=06,08,07,21,17,19,25,10,24,15,12,11,05,01,09
0596=11,19,08,10,25,22,20,12,17,07,23,09,03,18,02
0597=05,01,14,16,08,03,17,10,25,02,18,09,11,22,24
0598=05,14,03,19,01,07,12,18,22,25,11,21,15,04,20
0599=12,05,24,16,09,20,02,23,21,13,06,18,07,22,04
0600=09,11,25,17,16,18,10,19,05,06,08,22,01,23,03
0601=12,09,13,10,25,16,14,03,20,01,07,19,11,05,06
0602=09,18,25,12,05,07,10,01,08,06,11,02,23,22,13
0603=08,06,23,13,22,12,19,20,02,15,04,21,16,05,10
0604=15,01,07,25,09,12,13,18,14,02,24,22,06,19,20
0605=05,21,25,02,18,04,14,23,07,11,03,13,16,17,10
0606=03,25,14,16,06,02,18,08,22,12,24,10,07,23,15
0607=20,19,16,17,25,09,22,24,12,21,15,03,18,05,07
0608=19,13,10,18,25,23,01,14,08,03,16,07,05,02,17
0609=23,14,19,04,11,01,07,16,20,12,09,02,25,15,10
0610=10,22,02,16,13,01,25,21,14,07,15,04,06,08,12
0611=13,06,18,04,16,08,02,03,14,09,23,05,21,19,20
0612=09,23,02,15,03,10,25,07,18,01,19,06,17,13,16
0613=02,10,05,13,07,22,06,25,20,23,16,12,11,14,17
0614=16,01,18,06,22,05,12,09,07,11,20,19,17,23,13
0615=19,07,11,17,01,08,02,23,04,20,24,22,25,21,12
0616=09,06,16,15,01,22,02,25,21,18,10,17,24,12,19
0617=14,03,19,22,24,21,04,02,15,05,25,10,16,07,01
0618=02,22,04,12,09,01,20,07,19,06,05,21,24,17,13
0619=19,21,08,17,14,03,01,07,18,09,13,20,25,04,23
0620=10,16,18,21,14,07,06,12,20,01,05,11,15,22,19
0621=03,02,09,25,16,22,05,10,24,08,12,20,15,06,01
0622=03,13,17,05,07,11,10,15,06,09,02,04,21,18,12
0623=02,11,05,15,08,03,20,10,01,04,09,23,25,12,22
0624=24,18,05,07,04,21,02,20,12,11,17,01,09,06,16
0625=03,14,23,16,24,13,06,15,11,02,10,08,17,22,01
0626=09,02,11,07,24,08,19,05,17,13,01,03,23,21,04
0627=23,25,06,10,02,17,01,14,15,03,21,04,22,12,24
0628=19,10,13,07,08,18,02,25,09,04,22,15,03,11,23
0629=07,21,12,17,25,01,02,14,09,19,06,05,15,22,04
0630=06,22,20,13,02,17,18,07,24,12,01,14,25,04,23
0631=16,02,10,17,09,03,13,18,14,20,07,21,19,08,05
0632=24,10,13,06,16,25,11,21,08,22,17,14,01,20,04
0633=22,02,08,07,12,23,20,24,06,03,25,09,21,10,18
0634=21,09,15,20,05,22,03,19,12,04,10,18,02,11,14
0635=01,04,11,19,05,08,18,09,24,07,13,06,20,22,12
0636=03,01,04,13,06,21,19,20,25,12,10,16,23,14,02
0637=18,02,09,07,25,19,22,13,06,04,20,23,16,17,21
0638=02,03,18,04,21,24,14,13,19,09,11,01,16,23,25
0639=21,22,12,04,10,08,06,19,02,16,09,20,01,05,24
0640=01,16,09,21,14,03,18,04,22,05,23,20,11,19,13
0641=11,02,18,19,24,16,09,21,22,06,13,03,07,08,20
0642=18,13,08,10,12,25,02,05,21,20,01,04,11,19,22
0643=24,10,19,08,16,13,02,09,17,07,21,22,04,23,01
0644=12,09,06,21,07,05,18,24,08,13,15,14,03,02,22
0645=25,19,23,21,04,11,16,20,09,22,10,08,13,18,05
0646=01,17,23,06,25,15,05,03,09,21,18,19,14,10,20
0647=19,09,14,20,22,18,06,23,04,08,11,07,17,13,25
0648=20,08,09,22,13,19,02,21,06,10,15,16,04,11,18
0649=01,14,02,11,17,24,09,08,06,21,15,04,05,10,22
0650=16,19,24,01,25,14,13,23,08,03,20,10,21,17,07
0651=13,05,15,10,14,25,18,06,04,20,01,24,08,17,19
0652=17,07,02,21,20,13,19,05,09,16,11,14,10,23,18
0653=16,03,20,01,19,17,22,13,12,23,14,21,07,08,02
0654=25,20,12,13,16,03,07,19,22,17,14,01,02,18,23
0655=20,13,21,19,11,25,05,14,08,02,15,07,24,10,23
0656=03,18,08,14,15,05,22,09,20,07,25,11,23,02,13
0657=13,25,19,17,08,23,05,15,02,10,04,06,24,12,03
0658=06,04,17,07,23,24,14,25,09,21,11,15,01,05,10
0659=23,03,08,12,10,24,06,09,20,01,15,11,04,05,19
0660=17,05,15,16,04,09,03,07,06,12,19,24,14,08,25
0661=01,07,20,22,03,15,24,06,23,17,10,19,18,11,12
0662=07,14,13,02,08,15,01,09,06,03,19,16,22,11,20
0663=13,04,21,19,02,06,24,17,09,16,22,05,23,11,07
0664=18,15,01,23,24,20,07,21,13,03,10,16,04,17,14
0665=21,03,13,02,17,07,15,22,24,14,20,06,18,12,25
0666=12,24,11,06,07,14,04,16,01,25,02,18,15,20,21
0667=13,15,10,04,17,25,08,06,24,03,20,19,21,18,05
0668=11,25,15,01,13,09,20,24,23,10,17,07,12,16,02
0669=15,16,25,19,02,23,04,05,22,06,18,17,12,13,24
0670=01,18,21,20,14,07,25,10,22,15,08,12,23,17,13
0671=10,09,18,20,08,13,05,19,12,11,07,04,14,22,24
0672=11,21,24,19,04,10,15,01,09,02,06,17,23,12,25
0673=02,17,04,15,10,13,11,09,12,14,20,08,05,19,07
0674=10,03,14,11,23,02,16,22,20,24,18,19,25,15,08
0675=13,07,05,02,11,22,23,15,04,17,24,14,03,10,16
0676=25,15,19,24,06,12,21,16,05,08,13,04,10,02,20
0677=16,12,02,19,25,10,06,01,13,07,05,08,15,23,11
0678=23,02,19,18,03,15,20,12,09,05,21,07,10,25,24
0679=22,11,10,17,15,14,20,02,21,13,19,08,12,07,18
0680=03,06,08,09,19,13,21,04,18,12,20,07,22,16,14
0681=04,18,06,14,15,16,23,11,19,02,08,07,03,10,12
0682=04,18,22,24,19,25,14,02,01,17,05,11,08,07,06
0683=08,15,06,12,09,05,01,04,13,23,10,24,02,07,11
0684=04,08,22,25,01,13,24,20,14,21,11,12,05,10,16
0685=20,22,01,25,15,04,12,23,03,21,09,19,13,17,24
0686=20,01,06,12,03,24,16,04,13,19,07,10,22,25,23
0687=18,19,13,20,23,01,06,03,24,15,12,25,04,02,09
0688=21,23,07,01,04,14,03,19,02,24,09,12,22,16,11
0689=11,23,13,08,17,07,04,24,02,03,12,05,15,22,06
0690=03,15,24,12,20,01,10,14,25,13,09,02,18,19,11
0691=22,01,20,06,07,17,09,08,23,03,18,11,19,13,02
0692=04,22,17,12,10,11,24,23,18,02,06,19,01,07,21
0693=06,14,17,07,01,04,02,11,09,22,19,03,10,16,21
0694=03,16,15,11,10,06,21,08,14,01,09,24,19,18,20
0695=24,22,13,03,05,21,17,18,19,20,04,11,02,25,14
0696=05,20,15,04,09,07,22,13,24,16,11,21,01,10,14
0697=03,07,24,19,08,01,11,23,22,14,16,15,02,25,18
0698=04,06,12,22,07,21,20,09,15,03,14,24,10,18,02
0699=22,18,03,08,04,21,19,06,02,25,23,10,09,16,15
0700=10,21,25,01,22,18,13,02,16,06,07,14,08,19,09
0701=17,04,20,21,16,10,19,13,12,03,22,23,25,14,08
0702=04,14,25,08,23,05,13,03,01,10,02,07,20,06,09
0703=08,24,15,23,02,18,11,21,25,20,17,14,22,05,10
0704=15,17,08,16,11,24,14,22,05,23,02,13,06,03,10
0705=15,21,22,20,12,09,06,14,11,25,07,08,16,03,04
0706=22,18,21,16,08,01,25,12,19,24,03,13,06,02,04
0707=25,08,11,20,16,07,03,24,17,12,21,15,14,04,06
0708=01,19,14,06,02,16,21,03,24,05,11,25,04,09,22
0709=06,08,20,12,11,07,14,18,03,01,22,15,16,19,23
0710=19,03,17,14,20,25,21,06,04,18,15,12,24,02,22
0711=02,12,18,21,06,04,01,24,10,22,16,05,15,07,13
0712=09,04,20,18,17,16,08,15,22,21,23,12,01,25,14
0713=23,11,22,06,02,13,15,21,25,05,14,03,19,04,24
0714=13,17,07,19,06,10,21,12,15,14,04,11,08,09,22
0715=08,15,24,05,20,18,03,25,13,11,22,01,23,10,14
0716=21,23,11,18,07,03,12,16,08,20,14,15,25,01,05
0717=05,09,18,21,23,02,01,14,11,08,07,20,16,03,25
0718=22,19,03,14,04,24,09,13,21,11,23,25,07,15,17
0719=18,11,22,24,10,02,15,16,09,23,13,25,08,07,19
0720=04,09,17,16,12,24,07,23,13,18,10,20,11,25,21
0721=05,21,15,14,03,09,12,07,19,10,11,08,04,02,01
0722=07,01,23,19,06,08,05,20,03,14,10,17,24,13,16
0723=03,14,09,08,20,11,04,05,07,15,24,02,12,10,18
0724=07,06,20,12,23,14,18,10,19,01,25,03,24,15,05
0725=05,17,13,01,21,16,15,24,07,06,18,10,09,25,12
0726=10,16,20,25,21,07,13,11,24,02,15,04,09,01,14
0727=25,08,23,03,24,16,11,20,06,21,09,18,22,07,04
0728=13,23,11,07,25,16,06,20,10,19,08,22,21,03,04
0729=10,02,14,12,09,22,06,03,25,15,23,17,01,07,04
0730=22,24,21,19,04,01,20,12,18,16,08,11,03,14,25
0731=04,07,18,08,06,21,24,14,22,17,03,12,15,19,11
0732=25,14,01,11,13,24,20,08,23,09,10,04,22,17,21
0733=08,18,11,14,04,22,01,16,24,20,07,05,12,06,19
0734=24,15,02,03,19,20,23,08,09,21,13,17,06,18,10
0735=08,20,22,05,11,24,13,21,19,14,12,25,17,10,06
0736=04,10,02,17,13,15,21,09,03,23,08,16,06,19,05
0737=03,07,18,04,16,25,05,10,22,02,12,06,17,14,08
0738=25,23,13,06,14,11,16,18,09,07,02,24,19,20,12
0739=11,25,14,02,22,20,08,09,10,17,03,21,04,23,24
0740=10,21,11,13,24,09,05,22,04,01,19,12,25,14,23
0741=18,03,14,12,24,05,21,11,02,07,17,13,10,25,16
0742=23,20,01,07,06,05,14,21,08,11,03,15,13,09,19
0743=12,11,03,10,02,24,14,17,01,15,21,06,09,22,23
0744=09,03,04,12,10,13,06,16,11,01,19,23,07,15,24
0745=07,01,17,12,16,24,08,09,03,06,11,20,22,25,13
0746=16,18,09,08,25,17,10,24,02,20,21,19,04,03,05
0747=24,04,10,23,12,15,07,20,02,13,06,16,17,01,03
0748=04,18,23,17,09,15,05,06,10,12,21,20,08,03,01
0749=24,02,07,08,18,11,06,22,14,13,01,04,19,15,03
0750=09,03,02,20,25,04,13,07,10,19,05,21,11,15,24
0751=14,17,20,23,13,12,06,03,09,16,22,05,08,19,21
0752=13,06,24,21,19,14,16,08,12,01,25,04,18,07,05
0753=07,03,11,01,22,08,05,13,21,14,06,04,17,25,20
0754=01,19,05,16,04,20,15,18,24,07,23,22,17,13,25
0755=14,24,03,05,25,11,17,02,07,08,13,01,10,16,12
0756=15,17,03,20,14,13,08,25,05,06,10,16,22,07,23
0757=04,10,11,01,21,20,09,14,17,18,03,23,08,13,15
0758=15,18,24,04,05,06,17,16,11,02,20,12,01,25,23
0759=20,23,08,16,25,07,05,17,15,18,24,19,02,09,10
0760=11,24,02,15,09,25,03,12,13,10,07,01,23,16,17
0761=15,11,04,06,01,19,16,13,20,14,12,24,05,10,22
0762=07,11,21,13,22,02,01,10,17,03,09,12,05,06,14
0763=18,16,21,01,14,25,13,03,06,07,24,04,02,17,22
0764=25,04,01,08,23,17,19,03,24,09,11,14,06,16,12
0765=14,23,13,25,12,01,02,18,03,09,20,10,07,24,08
0766=24,25,12,09,21,15,07,05,16,03,06,14,13,01,18
0767=01,11,15,12,05,08,22,24,17,19,23,04,03,07,10
0768=11,03,23,19,25,15,06,12,17,20,14,24,05,01,13
0769=05,11,04,23,22,16,15,25,07,13,17,10,03,19,20
0770=17,12,04,24,01,03,18,06,25,11,22,16,05,09,21
0771=20,07,22,25,02,04,06,09,05,23,08,14,17,10,16
0772=16,02,12,20,07,06,09,25,15,08,11,24,10,04,23
0773=06,18,20,15,08,17,07,10,02,25,22,11,13,24,05
0774=19,11,14,06,01,15,18,12,03,08,22,09,04,05,25
0775=06,17,12,02,18,10,20,03,16,13,19,08,07,14,09
0776=10,24,22,14,02,18,13,04,23,12,01,11,20,03,19
0777=21,15,09,25,02,11,14,12,24,03,06,13,20,23,16
0778=11,15,20,10,06,09,07,19,24,02,13,25,16,05,22
0779=16,20,19,21,14,23,05,13,08,09,22,12,04,17,11
0780=21,20,15,08,13,17,16,03,19,24,06,07,18,25,10
0781=11,01,02,22,10,25,09,15,04,19,16,08,14,20,17
0782=18,13,05,14,20,12,10,17,21,15,19,16,11,09,08
0783=20,16,01,08,19,07,02,05,06,13,24,15,22,11,21
0784=01,12,02,20,23,13,15,04,21,11,03,07,22,18,25
0785=12,11,13,01,17,10,23,15,06,07,04,19,16,21,02
0786=21,15,23,24,05,11,08,25,06,10,17,02,04,13,12
0787=08,04,10,12,16,01,05,14,09,20,17,19,13,11,23
0788=03,12,04,11,24,09,01,22,16,21,25,19,23,08,10
0789=18,12,15,03,22,14,08,19,11,02,24,10,21,04,16
0790=08,03,07,12,16,10,19,23,18,20,22,13,25,24,06
0791=11,08,01,07,02,23,14,22,03,10,21,25,06,13,05
0792=20,12,25,14,08,19,21,09,02,03,01,23,06,10,18
0793=17,05,20,16,14,23,11,21,02,12,09,04,25,07,18
0794=02,15,14,09,03,23,05,24,04,08,20,01,25,06,11
0795=09,10,01,03,07,12,08,24,21,14,04,06,02,16,22
0796=18,24,11,14,06,21,08,04,10,20,02,16,07,17,03
0797=08,07,24,19,02,20,21,11,17,18,03,15,05,25,06
0798=16,18,13,24,19,23,22,10,06,08,01,05,11,03,15
0799=22,03,11,15,14,21,23,24,16,06,19,25,08,13,04
0800=16,13,10,22,12,07,09,06,08,11,04,24,03,21,20
0801=25,03,17,01,06,23,21,10,12,07,19,04,18,15,05
0802=22,04,09,13,21,14,05,03,10,12,18,08,20,01,25
0803=16,25,20,01,17,24,18,14,05,04,19,23,15,12,21
0804=01,13,07,23,24,06,03,20,18,17,05,04,21,08,15
0805=17,06,11,25,01,16,24,13,14,20,02,04,09,22,07
0806=14,25,10,05,03,15,01,20,02,16,24,19,08,07,06
0807=19,07,22,25,08,24,11,13,10,21,18,05,04,03,02
0808=18,06,17,10,16,24,12,22,04,11,21,14,07,20,25
0809=05,02,21,18,01,25,13,16,24,07,09,23,22,19,04
0810=06,03,23,15,22,01,24,16,18,12,17,07,21,09,11
0811=04,02,17,20,12,03,07,14,19,10,01,05,22,09,06
0812=18,01,05,14,20,08,17,24,03,19,11,21,23,07,25
0813=03,08,23,01,16,21,10,12,07,05,19,04,24,25,06
0814=11,12,04,08,17,21,10,24,13,20,19,03,14,22,23
0815=10,20,14,25,08,11,18,07,17,15,22,06,21,23,24
0816=13,17,05,25,19,12,08,15,02,03,23,10,16,09,11
0817=10,23,08,04,25,12,17,24,11,20,18,02,03,05,01
0818=08,24,22,11,05,14,16,23,10,19,25,06,04,20,13
0819=12,22,08,06,18,05,03,21,20,19,04,07,09,11,10
0820=03,08,22,09,02,01,07,24,06,16,05,13,23,15,10
0821=25,17,24,07,10,11,03,09,12,21,05,16,23,14,04
0822=03,15,22,11,24,02,14,18,12,05,19,17,21,16,23
0823=02,05,12,16,20,24,22,09,25,11,13,19,04,01,14
0824=22,04,03,07,19,21,24,14,20,11,15,25,13,02,12
0825=14,22,13,25,23,07,01,15,09,11,17,08,06,10,19
0826=16,05,20,19,03,23,24,06,14,18,13,12,21,15,17
0827=04,01,10,17,05,16,12,02,09,22,07,14,21,24,13
0828=19,09,15,08,23,17,25,14,06,07,20,12,24,22,01
0829=08,22,05,14,16,09,23,11,07,02,13,25,24,18,17
0830=10,11,01,19,14,23,21,09,06,16,04,12,24,17,13
0831=18,02,01,14,22,11,17,05,09,10,03,12,20,21,16
0832=19,15,06,12,24,10,02,16,08,22,07,25,11,05,23
0833=11,16,12,02,05,17,06,25,22,19,10,07,20,18,13
0834=10,14,23,19,22,04,02,18,07,21,09,16,08,11,20
0835=02,15,19,18,14,25,08,04,17,06,12,21,16,01,24
0836=09,18,12,15,04,10,14,21,20,16,25,08,07,22,02
0837=16,10,15,22,13,12,07,03,11,08,01,18,24,14,20
0838=09,15,18,10,23,20,14,21,16,04,02,24,05,11,07
0839=21,19,06,03,22,07,16,17,25,24,13,02,08,14,04
0840=13,21,20,04,19,06,18,17,25,09,11,22,02,23,12
0841=21,24,13,05,10,14,03,12,17,20,06,16,01,08,15
0842=10,03,15,13,20,19,05,18,14,04,07,22,11,21,24
0843=16,20,07,24,15,22,19,21,12,13,03,04,17,11,08
0844=25,24,08,17,22,12,19,01,03,15,10,16,05,09,07
0845=12,07,02,04,25,23,21,18,11,22,19,16,14,24,06
0846=09,10,24,20,15,23,14,01,21,11,06,04,19,13,25
0847=17,11,21,07,09,18,14,13,20,01,06,25,10,03,05
0848=02,25,24,09,23,18,21,05,19,16,03,13,14,08,17
